r,g,b,x,y,h,s,v
91,31,115,243,5971827,282.8571428571429,0.7304347826086957,0.45098039215686275
147,67,51,244,9650995,10.0,0.6530612244897959,0.5764705882352941
115,103,113,245,7563121,310.00000000000006,0.10434782608695652,0.45098039215686275
178,102,66,246,11691586,19.285714285714278,0.6292134831460674,0.6980392156862745
31,21,13,247,2037005,26.666666666666686,0.5806451612903226,0.12156862745098039
163,173,184,248,10726840,211.4285714285714,0.11413043478260876,0.7215686274509804
97,77,71,249,6376775,13.846153846153811,0.268041237113402,0.3803921568627451
117,95,90,250,7692122,11.111111111111086,0.2307692307692307,0.4588235294117647
32,25,19,251,2103571,27.69230769230768,0.40625,0.12549019607843137
25,26,26,252,1645082,180.0,0.038461538461538464,0.10196078431372549
43,36,33,253,2827297,18.0,0.2325581395348837,0.16862745098039217
128,123,119,254,8420215,26.666666666666686,0.07031249999999997,0.5019607843137255
161,143,139,255,10588043,10.909090909090935,0.1366459627329193,0.6313725490196078
140,124,112,256,9206896,25.714285714285722,0.2000000000000001,0.5490196078431373
123,172,178,257,8105138,186.5454545454545,0.3089887640449438,0.6980392156862745
106,130,138,258,6980234,195.0,0.2318840579710144,0.5411764705882353
167,197,227,259,10995171,210.0,0.26431718061674003,0.8901960784313725
89,65,60,260,5849404,10.344827586206861,0.32584269662921345,0.34901960784313724
114,96,97,261,7495777,356.6666666666667,0.1578947368421053,0.4470588235294118
121,113,110,262,7958894,16.363636363636317,0.09090909090909083,0.4745098039215686
155,147,147,263,10195859,0.0,0.05161290322580646,0.6078431372549019
107,95,108,264,7036780,295.3846153846154,0.12037037037037034,0.4235294117647059
96,69,66,265,6309186,6.0,0.31249999999999994,0.3764705882352941
100,73,72,266,6572360,2.1428571428571104,0.28,0.39215686274509803
91,66,67,267,5980739,357.6,0.2747252747252747,0.3568627450980392
88,58,55,268,5782071,5.454545454545439,0.37499999999999994,0.34509803921568627
143,129,118,269,9404790,26.399999999999977,0.1748251748251748,0.5607843137254902
119,99,94,270,7824222,12.0,0.21008403361344535,0.4666666666666667
130,96,85,271,8544341,14.666666666666686,0.34615384615384615,0.5098039215686274
113,80,78,272,7426126,3.428571428571445,0.3097345132743362,0.44313725490196076
88,57,61,273,5781821,352.258064516129,0.35227272727272724,0.34509803921568627
116,104,127,274,7628927,271.30434782608694,0.18110236220472442,0.4980392156862745
96,62,65,275,6307393,354.70588235294116,0.3541666666666667,0.3764705882352941
119,101,106,276,7824746,343.3333333333333,0.15126050420168072,0.4666666666666667
105,68,69,277,6898757,358.3783783783784,0.35238095238095235,0.4117647058823529
139,83,63,278,9130815,15.78947368421052,0.5467625899280575,0.5450980392156862
114,85,87,279,7492951,355.8620689655172,0.25438596491228077,0.4470588235294118
112,70,69,280,7358021,1.3953488372093261,0.38392857142857145,0.4392156862745098
111,66,59,281,7291451,8.076923076923094,0.46846846846846846,0.43529411764705883
125,83,79,282,8213327,5.217391304347814,0.36799999999999994,0.49019607843137253
101,61,60,283,6634812,1.4634146341463747,0.4059405940594059,0.396078431372549
86,53,52,284,5649716,1.7647058823529278,0.39534883720930236,0.33725490196078434
96,61,71,285,6307143,342.85714285714283,0.3645833333333333,0.3764705882352941
134,106,112,286,8809072,347.14285714285717,0.208955223880597,0.5254901960784314
116,82,78,287,7623246,6.3157894736842195,0.32758620689655166,0.4549019607843137
119,87,90,288,7821146,354.375,0.2689075630252101,0.4666666666666667
109,78,81,289,7163473,354.19354838709677,0.28440366972477055,0.42745098039215684
130,90,105,290,8542825,337.5,0.3076923076923076,0.5098039215686274
102,69,75,291,6702411,349.09090909090907,0.32352941176470595,0.4
139,91,90,292,9132890,1.2244897959183731,0.3525179856115107,0.5450980392156862
77,51,58,293,5059386,343.84615384615387,0.3376623376623376,0.30196078431372547
103,68,82,294,6767698,336.0,0.33980582524271846,0.403921568627451
