r,g,b,x,y,h,s,v
16,20,27,406,1053723,218.1818181818182,0.4074074074074074,0.10588235294117647
28,34,43,407,1843755,216.0,0.34883720930232565,0.16862745098039217
28,5,13,408,1836301,339.1304347826087,0.8214285714285714,0.10980392156862745
69,10,14,409,4524558,355.93220338983053,0.855072463768116,0.27058823529411763
17,26,37,410,1120805,213.0,0.5405405405405406,0.1450980392156863
41,61,81,411,2702673,210.0,0.4938271604938271,0.3176470588235294
188,143,205,412,12357581,283.5483870967742,0.30243902439024395,0.803921568627451
51,48,43,413,3354667,37.5,0.1568627450980392,0.2
61,60,50,414,4013106,54.545454545454504,0.18032786885245908,0.23921568627450981
101,77,139,415,6638987,263.2258064516129,0.4460431654676259,0.5450980392156862
101,100,119,416,6644855,243.15789473684208,0.1596638655462185,0.4666666666666667
150,113,127,417,9859455,337.2972972972973,0.24666666666666673,0.5882352941176471
88,60,59,418,5782587,2.068965517241395,0.32954545454545453,0.34509803921568627
116,77,53,419,7621941,22.857142857142833,0.543103448275862,0.4549019607843137
163,113,93,420,10711389,17.142857142857167,0.42944785276073616,0.6392156862745098
163,112,92,421,10711132,16.901408450704253,0.43558282208588955,0.6392156862745098
115,84,57,422,7558201,27.931034482758605,0.5043478260869565,0.45098039215686275
142,106,83,423,9333331,23.389830508474574,0.4154929577464789,0.5568627450980392
166,105,79,424,10905935,17.931034482758605,0.5240963855421686,0.6509803921568628
99,75,79,425,6507343,350.0,0.2424242424242424,0.38823529411764707
98,74,79,426,6441551,347.5,0.24489795918367346,0.3843137254901961
96,76,66,427,6310978,20.0,0.31249999999999994,0.3764705882352941
77,64,68,428,5062724,341.53846153846155,0.1688311688311688,0.30196078431372547
81,69,77,429,5326157,320.0,0.14814814814814817,0.3176470588235294
81,68,71,430,5325895,346.15384615384613,0.1604938271604938,0.3176470588235294
92,64,52,431,6045748,18.0,0.43478260869565216,0.3607843137254902
93,82,87,432,6115927,332.72727272727275,0.11827956989247301,0.36470588235294116
98,67,53,433,6439733,18.666666666666686,0.45918367346938777,0.3843137254901961
155,123,105,434,10189673,21.600000000000023,0.3225806451612903,0.6078431372549019
84,64,58,435,5521466,13.846153846153868,0.30952380952380953,0.32941176470588235
90,76,74,436,5917770,7.5,0.17777777777777776,0.35294117647058826
100,73,64,437,6572352,15.0,0.36,0.39215686274509803
100,74,61,438,6572605,20.0,0.38999999999999996,0.39215686274509803
114,85,82,439,7492946,5.625,0.2807017543859649,0.4470588235294118
82,66,68,440,5390916,352.5,0.19512195121951217,0.3215686274509804
101,78,61,441,6639165,25.5,0.396039603960396,0.396078431372549
103,88,84,442,6772820,12.631578947368439,0.18446601941747576,0.403921568627451
138,143,154,443,9080730,221.24999999999997,0.1038961038961039,0.6039215686274509
125,124,134,444,8223878,245.99999999999997,0.07462686567164184,0.5254901960784314
99,96,107,445,6512747,256.3636363636364,0.10280373831775703,0.4196078431372549
137,133,145,446,9012625,259.99999999999994,0.08275862068965507,0.5686274509803921
39,30,30,447,2563614,0.0,0.23076923076923084,0.15294117647058825
56,95,112,448,3694448,198.21428571428572,0.5,0.4392156862745098
43,72,86,449,2836566,199.53488372093022,0.5,0.33725490196078434
